"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
"STK39",0,0.74960044795623,0.157,0.037,0,"Brain","STK39","Up","STK39"
"PODXL.1",0,0.74865574588733,0.349,0.122,0,"Brain","PODXL","Up","PODXL"
"PCCA.1",0,0.747056942017271,0.327,0.124,0,"Brain","PCCA","Up","PCCA"
"SESN3",0,0.739680424699591,0.152,0.036,0,"Brain","SESN3","Up","SESN3"
"TBX2",0,0.738823812865172,0.101,0.015,0,"Brain","TBX2","Up","TBX2"
"MALT1",0,0.738138033388711,0.15,0.031,0,"Brain","MALT1","Up","MALT1"
"CORO1C",0,0.734564762118466,0.196,0.052,0,"Brain","CORO1C","Up","CORO1C"
"MKL2.1",0,0.73088737072648,0.251,0.079,0,"Brain","MKL2","Up","MKL2"
"DYRK2",0,0.730095407005938,0.111,0.02,0,"Brain","DYRK2","Up","DYRK2"
"ETS1.1",0,0.729711336100281,0.507,0.221,0,"Brain","ETS1","Up","ETS1"
"SNTB1",0,0.727754113274451,0.167,0.042,0,"Brain","SNTB1","Up","SNTB1"
"FAM43A",0,0.727642110196,0.197,0.054,0,"Brain","FAM43A","Up","FAM43A"
"LAMB1.1",0,0.726185789901431,0.321,0.116,0,"Brain","LAMB1","Up","LAMB1"
"SLC31A1",0,0.726119444641508,0.12,0.02,0,"Brain","SLC31A1","Up","SLC31A1"
"ARL5A",0,0.725196675142079,0.177,0.044,0,"Brain","ARL5A","Up","ARL5A"
"PAWR",0,0.721442518357515,0.109,0.016,0,"Brain","PAWR","Up","PAWR"
"WLS",0,0.718859112666678,0.18,0.045,0,"Brain","WLS","Up","WLS"
"MAGI2.1",0,0.714161248892705,0.206,0.066,0,"Brain","MAGI2","Up","MAGI2"
"NT5DC2",0,0.711568707327663,0.138,0.03,0,"Brain","NT5DC2","Up","NT5DC2"
"RGCC.1",0,0.70952580481862,0.234,0.068,0,"Brain","RGCC","Up","RGCC"
"KTN1.1",0,0.708412376535495,0.376,0.147,0,"Brain","KTN1","Up","KTN1"
"PRDM1",0,0.706246141889469,0.119,0.022,0,"Brain","PRDM1","Up","PRDM1"
"EXOC2",0,0.7048874268251,0.199,0.051,0,"Brain","EXOC2","Up","EXOC2"
"SEPT7.1",0,0.702750619280859,0.299,0.105,0,"Brain","SEPT7","Up","SEPT7"
"TJP1.1",0,0.695765614764101,0.485,0.214,0,"Brain","TJP1","Up","TJP1"
"EPHA4",0,0.695762268324561,0.165,0.041,0,"Brain","EPHA4","Up","EPHA4"
"MECOM.1",0,0.691805305820673,0.471,0.21,0,"Brain","MECOM","Up","MECOM"
"AGAP1.1",0,0.689554073596703,0.392,0.162,0,"Brain","AGAP1","Up","AGAP1"
"DENND2A.1",0,0.687791620393464,0.214,0.067,0,"Brain","DENND2A","Up","DENND2A"
"PIP5K1B",0,0.68702037502431,0.107,0.018,0,"Brain","PIP5K1B","Up","PIP5K1B"
"PKP4.1",0,0.685867122133352,0.424,0.214,0,"Brain","PKP4","Up","PKP4"
"CDK14",0,0.682766972385695,0.115,0.032,0,"Brain","CDK14","Up","CDK14"
"DNAJC1.1",0,0.681350651412139,0.244,0.084,0,"Brain","DNAJC1","Up","DNAJC1"
"KLHL5.1",0,0.678235108744358,0.349,0.135,0,"Brain","KLHL5","Up","KLHL5"
"RP11-343N15.5",0,0.676682689911578,0.117,0.02,0,"Brain","RP11-343N15.5","Up","RP11-343N15.5"
"CPT1A",0,0.674513372362003,0.155,0.033,0,"Brain","CPT1A","Up","CPT1A"
"SLC9A1",0,0.672666230210056,0.121,0.027,0,"Brain","SLC9A1","Up","SLC9A1"
"PDE7B",0,0.66995170752754,0.17,0.054,0,"Brain","PDE7B","Up","PDE7B"
"SLC43A2",0,0.665710931330004,0.139,0.027,0,"Brain","SLC43A2","Up","SLC43A2"
"MAP4K3.1",0,0.660519398182342,0.374,0.156,0,"Brain","MAP4K3","Up","MAP4K3"
"UFM1",0,0.659052205093711,0.117,0.022,0,"Brain","UFM1","Up","UFM1"
"CAMK1D",0,0.656948565345195,0.165,0.044,0,"Brain","CAMK1D","Up","CAMK1D"
"BMP2K.1",0,0.656050475288225,0.253,0.081,0,"Brain","BMP2K","Up","BMP2K"
"SRGAP2.1",0,0.654908741700294,0.275,0.095,0,"Brain","SRGAP2","Up","SRGAP2"
"AGFG1",0,0.654209123508146,0.195,0.056,0,"Brain","AGFG1","Up","AGFG1"
"DOCK9.1",0,0.652275901277583,0.425,0.201,0,"Brain","DOCK9","Up","DOCK9"
"CAMKK2",0,0.648785068125726,0.133,0.029,0,"Brain","CAMKK2","Up","CAMKK2"
"C1orf115",0,0.647877105078426,0.109,0.024,0,"Brain","C1orf115","Up","C1orf115"
"INPP5D.1",0,0.644025615964546,0.246,0.086,0,"Brain","INPP5D","Up","INPP5D"
"ANO2.1",0,0.642778434945185,0.244,0.083,0,"Brain","ANO2","Up","ANO2"
"GAPDH.1",0,0.639651858449531,0.554,0.283,0,"Brain","GAPDH","Up","GAPDH"
"ST8SIA1",0,0.629598495352394,0.104,0.021,0,"Brain","ST8SIA1","Up","ST8SIA1"
"QKI.1",0,0.628743553112521,0.56,0.308,0,"Brain","QKI","Up","QKI"
"THY1",0,0.624857719661235,0.164,0.062,0,"Brain","THY1","Up","THY1"
"DACH1.1",0,0.624165962574792,0.524,0.238,0,"Brain","DACH1","Up","DACH1"
"FSTL1.1",0,0.624091157094538,0.314,0.119,0,"Brain","FSTL1","Up","FSTL1"
"MTPN",0,0.623235868297049,0.186,0.054,0,"Brain","MTPN","Up","MTPN"
"TDRP",0,0.622899875764696,0.168,0.042,0,"Brain","TDRP","Up","TDRP"
"KLF13",0,0.622010736050709,0.162,0.044,0,"Brain","KLF13","Up","KLF13"
"RAPGEF4.1",0,0.618389002972638,0.244,0.082,0,"Brain","RAPGEF4","Up","RAPGEF4"
"MPRIP.1",0,0.616232887850208,0.296,0.114,0,"Brain","MPRIP","Up","MPRIP"
"CALM1.1",0,0.615705437162791,0.511,0.258,0,"Brain","CALM1","Up","CALM1"
"AMOTL1.1",0,0.615361519563524,0.239,0.082,0,"Brain","AMOTL1","Up","AMOTL1"
"ESAM.1",0,0.614267627953691,0.333,0.125,0,"Brain","ESAM","Up","ESAM"
"WWC2.1",0,0.603949679272047,0.234,0.079,0,"Brain","WWC2","Up","WWC2"
"C1orf54",0,0.603500237169256,0.135,0.031,0,"Brain","C1orf54","Up","C1orf54"
"ARHGAP32",0,0.601916646334157,0.15,0.042,0,"Brain","ARHGAP32","Up","ARHGAP32"
"INPP4B",0,0.59916793228622,0.125,0.039,0,"Brain","INPP4B","Up","INPP4B"
"ST8SIA6",0,0.598916943828394,0.207,0.053,0,"Brain","ST8SIA6","Up","ST8SIA6"
"VASH1.1",0,0.596269903534195,0.217,0.074,0,"Brain","VASH1","Up","VASH1"
"GAB1.1",0,0.595373860603563,0.31,0.119,0,"Brain","GAB1","Up","GAB1"
"AP3S1",0,0.592744332578975,0.128,0.029,0,"Brain","AP3S1","Up","AP3S1"
"GPR124.1",0,0.590101002083169,0.198,0.063,0,"Brain","GPR124","Up","GPR124"
"HLCS",0,0.58984912649525,0.129,0.031,0,"Brain","HLCS","Up","HLCS"
"FRMD6",0,0.586701101573054,0.102,0.02,0,"Brain","FRMD6","Up","FRMD6"
"SIPA1L2",0,0.585248896231727,0.168,0.047,0,"Brain","SIPA1L2","Up","SIPA1L2"
"ZEB1.1",0,0.585208834795183,0.514,0.291,0,"Brain","ZEB1","Up","ZEB1"
"ANKS1B",0,0.583653926551615,0.11,0.026,0,"Brain","ANKS1B","Up","ANKS1B"
"LSAMP.1",0,0.582462150965159,0.224,0.085,0,"Brain","LSAMP","Up","LSAMP"
"IQGAP2.1",0,0.581550349536374,0.199,0.064,0,"Brain","IQGAP2","Up","IQGAP2"
"MXI1",0,0.578878743148421,0.123,0.029,0,"Brain","MXI1","Up","MXI1"
"DCBLD1",0,0.576545916265795,0.132,0.031,0,"Brain","DCBLD1","Up","DCBLD1"
"FCHO2.1",0,0.574807521931433,0.235,0.083,0,"Brain","FCHO2","Up","FCHO2"
"APOLD1",0,0.572409433774945,0.18,0.058,0,"Brain","APOLD1","Up","APOLD1"
"NCOA1.1",0,0.569002182556074,0.368,0.161,0,"Brain","NCOA1","Up","NCOA1"
"PFKL",0,0.568870155344093,0.133,0.035,0,"Brain","PFKL","Up","PFKL"
"VWF.1",0,0.568272784243579,0.397,0.175,0,"Brain","VWF","Up","VWF"
"PITPNA.1",0,0.561643810689115,0.213,0.071,0,"Brain","PITPNA","Up","PITPNA"
"USP6NL",0,0.557515363485043,0.171,0.049,0,"Brain","USP6NL","Up","USP6NL"
"HTRA1",0,0.557391421922056,0.11,0.026,0,"Brain","HTRA1","Up","HTRA1"
"RFTN1",0,0.554480017586541,0.141,0.048,0,"Brain","RFTN1","Up","RFTN1"
"IQSEC1",0,0.552554954881994,0.163,0.048,0,"Brain","IQSEC1","Up","IQSEC1"
"CST3.1",0,0.550574750227814,0.19,0.063,0,"Brain","CST3","Up","CST3"
"CTNNB1.1",0,0.550519957534321,0.384,0.167,0,"Brain","CTNNB1","Up","CTNNB1"
"PREX1.1",0,0.550004768267702,0.276,0.101,0,"Brain","PREX1","Up","PREX1"
"CTC-425F1.4",0,0.548766898967765,0.177,0.054,0,"Brain","CTC-425F1.4","Up","CTC-425F1.4"
"MCAM.1",0,0.54846525996545,0.303,0.121,0,"Brain","MCAM","Up","MCAM"
"PHACTR1",0,0.548404071878956,0.219,0.082,0,"Brain","PHACTR1","Up","PHACTR1"
"NID1.1",0,0.547278742837038,0.41,0.189,0,"Brain","NID1","Up","NID1"
"MSI2.1",0,0.545362196183947,0.249,0.09,0,"Brain","MSI2","Up","MSI2"
"HSPA12B",0,0.541825456141802,0.138,0.039,0,"Brain","HSPA12B","Up","HSPA12B"
"UACA.1",0,0.541237687053433,0.458,0.219,0,"Brain","UACA","Up","UACA"
"LPHN1",0,0.541092992437526,0.128,0.034,0,"Brain","LPHN1","Up","LPHN1"
"ITPRIPL2",0,0.53875766395786,0.176,0.056,0,"Brain","ITPRIPL2","Up","ITPRIPL2"
"PVRL2.1",0,0.533010669319541,0.273,0.106,0,"Brain","PVRL2","Up","PVRL2"
"TBC1D9B",0,0.532502935231935,0.133,0.035,0,"Brain","TBC1D9B","Up","TBC1D9B"
"GMDS.1",0,0.531855760374055,0.257,0.103,0,"Brain","GMDS","Up","GMDS"
"PDE3A",0,0.526008107152875,0.12,0.037,0,"Brain","PDE3A","Up","PDE3A"
"STXBP1",0,0.524876159579257,0.175,0.056,0,"Brain","STXBP1","Up","STXBP1"
"NR6A1",0,0.523669102674464,0.104,0.029,0,"Brain","NR6A1","Up","NR6A1"
"C3orf58",0,0.522700559627248,0.102,0.027,0,"Brain","C3orf58","Up","C3orf58"
"TTTY14",0,0.521576143750505,0.159,0.047,0,"Brain","TTTY14","Up","TTTY14"
"CLEC3B",0,0.518504778444719,0.199,0.066,0,"Brain","CLEC3B","Up","CLEC3B"
"RASSF3",0,0.515772988614406,0.167,0.054,0,"Brain","RASSF3","Up","RASSF3"
"GNAI2.1",0,0.511472675322178,0.567,0.312,0,"Brain","GNAI2","Up","GNAI2"
"SRGN",0,0.511103569015805,0.157,0.045,0,"Brain","SRGN","Up","SRGN"
"FAM129B.1",0,0.509158145867444,0.202,0.075,0,"Brain","FAM129B","Up","FAM129B"
"KIAA0247",0,0.506981521210492,0.176,0.059,0,"Brain","KIAA0247","Up","KIAA0247"
"YWHAB.1",0,0.505236872007494,0.341,0.151,0,"Brain","YWHAB","Up","YWHAB"
"NBL1",0,0.501699412480729,0.127,0.036,0,"Brain","NBL1","Up","NBL1"
"EPB41L5",0,0.501659774242067,0.107,0.026,0,"Brain","EPB41L5","Up","EPB41L5"
"FOXP2",0,0.500344412660971,0.107,0.03,0,"Brain","FOXP2","Up","FOXP2"
"FLT1.1",0,0.500258898420761,0.591,0.361,0,"Brain","FLT1","Up","FLT1"
"CASC15.1",0,0.499744675003406,0.357,0.155,0,"Brain","CASC15","No",NA
"PIAS2",0,0.494246997652846,0.13,0.037,0,"Brain","PIAS2","No",NA
"POMP",0,0.493223063935818,0.139,0.04,0,"Brain","POMP","No",NA
"WWP1",0,0.491545956715841,0.175,0.057,0,"Brain","WWP1","No",NA
"CLSTN1.1",0,0.491237028017519,0.24,0.087,0,"Brain","CLSTN1","No",NA
"STARD13.1",0,0.490085439303708,0.284,0.12,0,"Brain","STARD13","No",NA
"PRKAR1A.1",0,0.489794003041092,0.257,0.102,0,"Brain","PRKAR1A","No",NA
"AKIRIN1",0,0.489596403883964,0.123,0.035,0,"Brain","AKIRIN1","No",NA
"TMOD3.1",0,0.488195324017266,0.294,0.122,0,"Brain","TMOD3","No",NA
"ITPR2",0,0.4824439506525,0.184,0.065,0,"Brain","ITPR2","No",NA
"FLI1.1",0,0.482413323095156,0.4,0.199,0,"Brain","FLI1","No",NA
"COL6A1",0,0.482372954747332,0.152,0.059,0,"Brain","COL6A1","No",NA
"CENPB",0,0.481299852953406,0.11,0.035,0,"Brain","CENPB","No",NA
"ACSL3",0,0.479730315766281,0.193,0.067,0,"Brain","ACSL3","No",NA
"SKIL",0,0.477867935021185,0.192,0.066,0,"Brain","SKIL","No",NA
"HSD17B4",0,0.477704956147065,0.119,0.032,0,"Brain","HSD17B4","No",NA
"DLGAP4.1",0,0.477612933359561,0.254,0.098,0,"Brain","DLGAP4","No",NA
"RBM17",0,0.475612570189099,0.143,0.043,0,"Brain","RBM17","No",NA
"FSCN1.1",0,0.472396101095478,0.336,0.155,0,"Brain","FSCN1","No",NA
"RASGRP3.1",0,0.47053258122016,0.379,0.194,0,"Brain","RASGRP3","No",NA
"ELTD1.1",0,0.470328818630504,0.329,0.137,0,"Brain","ELTD1","No",NA
"CSRNP3",0,0.4654664166803,0.111,0.036,0,"Brain","CSRNP3","No",NA
"HSPA8",0,0.462810753776274,0.124,0.036,0,"Brain","HSPA8","No",NA
"PDE10A",0,0.46091033841053,0.199,0.072,0,"Brain","PDE10A","No",NA
"ATXN1.1",0,0.460346656433631,0.301,0.133,0,"Brain","ATXN1","No",NA
"CLTC.1",0,0.456678046168393,0.255,0.1,0,"Brain","CLTC","No",NA
"NES.1",0,0.455829708931106,0.179,0.068,0,"Brain","NES","No",NA
"IFNAR1",0,0.455058270214499,0.177,0.06,0,"Brain","IFNAR1","No",NA
"PARD3.1",0,0.453320134970256,0.364,0.18,0,"Brain","PARD3","No",NA
"ZNF532.1",0,0.452651709167268,0.188,0.07,0,"Brain","ZNF532","No",NA
"TCN2",0,0.452193843927249,0.125,0.033,0,"Brain","TCN2","No",NA
"MIR181A1HG.1",0,0.451370805929372,0.236,0.08,0,"Brain","MIR181A1HG","No",NA
"DAG1",0,0.45128216731833,0.129,0.038,0,"Brain","DAG1","No",NA
"RAB30",0,0.449973436675257,0.133,0.04,0,"Brain","RAB30","No",NA
"KIDINS220.1",0,0.449591872742945,0.227,0.087,0,"Brain","KIDINS220","No",NA
"CLASP2.1",0,0.447786291177301,0.23,0.09,0,"Brain","CLASP2","No",NA
"AUTS2.1",0,0.446799928248556,0.584,0.375,0,"Brain","AUTS2","No",NA
"A2M.1",0,0.445552803807848,0.518,0.27,0,"Brain","A2M","No",NA
"NR3C1.1",0,0.445386733494041,0.334,0.153,0,"Brain","NR3C1","No",NA
"ARID3A",0,0.444638619588201,0.128,0.037,0,"Brain","ARID3A","No",NA
"PRKD3",0,0.444184208183373,0.181,0.062,0,"Brain","PRKD3","No",NA
"COL1A2.1",0,0.443546299058829,0.315,0.151,0,"Brain","COL1A2","No",NA
"PIP5K1C",0,0.443376679362774,0.13,0.041,0,"Brain","PIP5K1C","No",NA
"LMBR1.1",0,0.442394434328715,0.256,0.104,0,"Brain","LMBR1","No",NA
"CORO2B",0,0.440469836304139,0.104,0.03,0,"Brain","CORO2B","No",NA
"SRGAP2B",0,0.439820639826331,0.158,0.053,0,"Brain","SRGAP2B","No",NA
"ARHGAP29.1",0,0.43731339156934,0.483,0.262,0,"Brain","ARHGAP29","No",NA
"ARHGEF12.1",0,0.43690755801411,0.392,0.195,0,"Brain","ARHGEF12","No",NA
"CHD3",0,0.435314651399183,0.134,0.049,0,"Brain","CHD3","No",NA
"SGMS1.1",0,0.434740790258698,0.215,0.082,0,"Brain","SGMS1","No",NA
"ROBO4.1",0,0.434207195717042,0.341,0.15,0,"Brain","ROBO4","No",NA
"MYH9.1",0,0.433714940593723,0.435,0.215,0,"Brain","MYH9","No",NA
"RRAGA",0,0.433569318160223,0.104,0.03,0,"Brain","RRAGA","No",NA
"TCF4.1",0,0.43191021579819,0.705,0.472,0,"Brain","TCF4","No",NA
"TMBIM6",0,0.431459184509089,0.419,0.202,0,"Brain","TMBIM6","No",NA
"RPS6KA3.1",0,0.429463737083103,0.223,0.087,0,"Brain","RPS6KA3","No",NA
"GOLM1",0,0.427773633639273,0.112,0.033,0,"Brain","GOLM1","No",NA
"TANK",0,0.426008643436114,0.148,0.048,0,"Brain","TANK","No",NA
"PRKY",0,0.42480892946674,0.112,0.035,0,"Brain","PRKY","No",NA
"ZKSCAN1.1",0,0.424470370396742,0.231,0.095,0,"Brain","ZKSCAN1","No",NA
"METTL9",0,0.423710447867978,0.135,0.043,0,"Brain","METTL9","No",NA
"MLLT3",0,0.423563852337427,0.184,0.071,0,"Brain","MLLT3","No",NA
"SCARB1.1",0,0.42286687558427,0.233,0.075,0,"Brain","SCARB1","No",NA
"RNF145",0,0.421546814568641,0.188,0.066,0,"Brain","RNF145","No",NA
"DYNC1LI2.1",0,0.418932871662564,0.18,0.071,0,"Brain","DYNC1LI2","No",NA
"RALGPS2",0,0.417487766183103,0.11,0.032,0,"Brain","RALGPS2","No",NA
"STX12",0,0.414225825327951,0.151,0.052,0,"Brain","STX12","No",NA
"SGCB",0,0.412656438529463,0.109,0.031,0,"Brain","SGCB","No",NA
"TMEM109",0,0.412351161132284,0.146,0.05,0,"Brain","TMEM109","No",NA
"PAM.1",0,0.411725728893408,0.328,0.15,0,"Brain","PAM","No",NA
"BCAS3.1",0,0.410982457764776,0.311,0.16,0,"Brain","BCAS3","No",NA
"TMEM66.1",0,0.410883534866781,0.228,0.088,0,"Brain","TMEM66","No",NA
"TPR.1",0,0.410768865206539,0.228,0.095,0,"Brain","TPR","No",NA
"PLXNA2",0,0.410345075035375,0.163,0.057,0,"Brain","PLXNA2","No",NA
"RGL1.1",0,0.410229154366156,0.23,0.105,0,"Brain","RGL1","No",NA
"MARCKS.1",0,0.408142495342508,0.582,0.341,0,"Brain","MARCKS","No",NA
"PICALM.1",0,0.407460412829278,0.309,0.145,0,"Brain","PICALM","No",NA
"HSP90AA1.1",0,0.40703009356959,0.307,0.138,0,"Brain","HSP90AA1","No",NA
"MYRIP.1",0,0.406563734621848,0.236,0.098,0,"Brain","MYRIP","No",NA
"VOPP1.1",0,0.404839888229607,0.25,0.104,0,"Brain","VOPP1","No",NA
"TSC22D1.1",0,0.403757095946551,0.293,0.129,0,"Brain","TSC22D1","No",NA
"RPS6KA2.1",0,0.403747335534681,0.349,0.156,0,"Brain","RPS6KA2","No",NA
"GOLIM4",0,0.40357477087542,0.158,0.054,0,"Brain","GOLIM4","No",NA
"IVNS1ABP",0,0.403393119918367,0.114,0.034,0,"Brain","IVNS1ABP","No",NA
"SPATS2L.1",0,0.403387391027781,0.192,0.079,0,"Brain","SPATS2L","No",NA
"TMEM173",0,0.4033846724587,0.117,0.039,0,"Brain","TMEM173","No",NA
"PTPRN2",0,0.403227119906235,0.108,0.032,0,"Brain","PTPRN2","No",NA
"IL10RB",0,0.403090918896319,0.111,0.033,0,"Brain","IL10RB","No",NA
"ARFIP1",0,0.402346501222187,0.171,0.058,0,"Brain","ARFIP1","No",NA
"JHDM1D",0,0.401223463085801,0.145,0.048,0,"Brain","JHDM1D","No",NA
"GALNT18.1",0,0.400789400847301,0.348,0.174,0,"Brain","GALNT18","No",NA
"ZNRF3",0,0.399814594987359,0.1,0.026,0,"Brain","ZNRF3","No",NA
"SNHG14.1",0,0.39975333659024,0.187,0.076,0,"Brain","SNHG14","No",NA
"CCSER2.1",0,0.397712843754767,0.185,0.072,0,"Brain","CCSER2","No",NA
"BMPR2.1",0,0.397155630627909,0.538,0.325,0,"Brain","BMPR2","No",NA
"DLGAP1.1",0,0.396243507635685,0.204,0.093,0,"Brain","DLGAP1","No",NA
"TPI1.1",0,0.396091003549909,0.211,0.088,0,"Brain","TPI1","No",NA
"RAC1.1",0,0.395475361640327,0.217,0.088,0,"Brain","RAC1","No",NA
"YES1.1",0,0.393140557119191,0.281,0.123,0,"Brain","YES1","No",NA
"PHF20L1",0,0.392828348481645,0.161,0.059,0,"Brain","PHF20L1","No",NA
"ADK",0,0.392381202019225,0.166,0.07,0,"Brain","ADK","No",NA
"BLCAP",0,0.391919561892042,0.135,0.045,0,"Brain","BLCAP","No",NA
"LRRC8C",0,0.388331100478531,0.173,0.065,0,"Brain","LRRC8C","No",NA
"EIF4EBP2",0,0.386740704425584,0.117,0.04,0,"Brain","EIF4EBP2","No",NA
"TMSB4X.1",0,0.385446704182731,0.442,0.233,0,"Brain","TMSB4X","No",NA
"SMAD3",0,0.384660738266437,0.137,0.049,0,"Brain","SMAD3","No",NA
"MLLT4.1",0,0.383212434476881,0.349,0.17,0,"Brain","MLLT4","No",NA
"KDM4B",0,0.382689473545119,0.155,0.056,0,"Brain","KDM4B","No",NA
"NID2",0,0.38161636678937,0.147,0.052,0,"Brain","NID2","No",NA
"TSC22D3",0,0.381396924275197,0.119,0.039,0,"Brain","TSC22D3","No",NA
"ARHGEF10",0,0.381253370996559,0.154,0.056,0,"Brain","ARHGEF10","No",NA
"H3F3B.1",0,0.377855391061809,0.333,0.159,0,"Brain","H3F3B","No",NA
"PRKACB",0,0.377039928173776,0.133,0.047,0,"Brain","PRKACB","No",NA
"DENND2C",0,0.375809886345685,0.102,0.029,0,"Brain","DENND2C","No",NA
"KLHL23",0,0.374669084605395,0.105,0.032,0,"Brain","KLHL23","No",NA
"ALDOA.1",0,0.374214900369153,0.217,0.091,0,"Brain","ALDOA","No",NA
"ZNF366",0,0.373173242194224,0.125,0.044,0,"Brain","ZNF366","No",NA
"TROVE2",0,0.372860836081012,0.154,0.056,0,"Brain","TROVE2","No",NA
"RTN3.1",0,0.371584365773566,0.194,0.076,0,"Brain","RTN3","No",NA
"POLR2B",0,0.369696942400455,0.11,0.034,0,"Brain","POLR2B","No",NA
"TMEM204",0,0.368750289071676,0.108,0.033,0,"Brain","TMEM204","No",NA
"CAP1",0,0.368659794675935,0.174,0.068,0,"Brain","CAP1","No",NA
"WDFY1",0,0.367486409930747,0.171,0.066,0,"Brain","WDFY1","No",NA
"FGD5-AS1",0,0.365489797867551,0.17,0.064,0,"Brain","FGD5-AS1","No",NA
"F2R.1",0,0.363232566581362,0.247,0.12,0,"Brain","F2R","No",NA
"BCAR3",0,0.363089954942462,0.136,0.046,0,"Brain","BCAR3","No",NA
"EIF4G2.1",0,0.362880662794638,0.309,0.138,0,"Brain","EIF4G2","No",NA
"SERINC1.1",0,0.361797891238753,0.196,0.078,0,"Brain","SERINC1","No",NA
"MDN1",0,0.360736523526187,0.121,0.039,0,"Brain","MDN1","No",NA
"DARS",0,0.358431644074083,0.174,0.063,0,"Brain","DARS","No",NA
"BCR",0,0.358045809092452,0.115,0.036,0,"Brain","BCR","No",NA
"USP3",0,0.354547715506335,0.166,0.063,0,"Brain","USP3","No",NA
"GRAP",0,0.354363918041056,0.121,0.04,0,"Brain","GRAP","No",NA
"EIF2AK2.1",0,0.354301171856068,0.184,0.072,0,"Brain","EIF2AK2","No",NA
"CUX1.1",0,0.353586896477221,0.36,0.182,0,"Brain","CUX1","No",NA
"FERMT2.1",0,0.35076124768645,0.237,0.107,0,"Brain","FERMT2","No",NA
"EIF5B",0,0.349619747217207,0.157,0.063,0,"Brain","EIF5B","No",NA
"MYO6.1",0,0.349570000882774,0.294,0.131,0,"Brain","MYO6","No",NA
"C4orf3",0,0.348776832830388,0.141,0.054,0,"Brain","C4orf3","No",NA
"ZC3H13",0,0.34788266902748,0.155,0.063,0,"Brain","ZC3H13","No",NA
"ENTPD1.1",0,0.347828001886821,0.217,0.09,0,"Brain","ENTPD1","No",NA
"CFL1.1",0,0.347177691540968,0.391,0.201,0,"Brain","CFL1","No",NA
"DNAJC15",0,0.342706522996091,0.104,0.033,0,"Brain","DNAJC15","No",NA
"SSFA2",0,0.342184476155165,0.156,0.059,0,"Brain","SSFA2","No",NA
"MACF1.1",0,0.341933996292648,0.579,0.362,0,"Brain","MACF1","No",NA
"PKM.1",0,0.341083621106415,0.199,0.082,0,"Brain","PKM","No",NA
"RHOJ.1",0,0.340363761714642,0.32,0.153,0,"Brain","RHOJ","No",NA
"LAPTM4A.1",0,0.340234902204304,0.23,0.1,0,"Brain","LAPTM4A","No",NA
"ZBTB38",0,0.340166333786551,0.149,0.053,0,"Brain","ZBTB38","No",NA
"IQGAP1.1",0,0.335708358793207,0.275,0.129,0,"Brain","IQGAP1","No",NA
"LHFPL2.1",0,0.335495378402621,0.213,0.098,0,"Brain","LHFPL2","No",NA
"ZFP36L1.1",0,0.333004948950762,0.541,0.314,0,"Brain","ZFP36L1","No",NA
"UBR5.1",0,0.332010306358921,0.226,0.101,0,"Brain","UBR5","No",NA
"DISC1.1",0,0.331999305386867,0.301,0.148,0,"Brain","DISC1","No",NA
"DUSP6.1",0,0.331969895081114,0.317,0.15,0,"Brain","DUSP6","No",NA
"PRICKLE2.1",0,0.331071893815738,0.208,0.071,0,"Brain","PRICKLE2","No",NA
"PARVB",0,0.330377041188945,0.174,0.069,0,"Brain","PARVB","No",NA
"TRPS1",0,0.329972946395025,0.153,0.053,0,"Brain","TRPS1","No",NA
"TOP2B",0,0.325870104100644,0.176,0.07,0,"Brain","TOP2B","No",NA
"RNF19A.1",0,0.325466441221357,0.209,0.089,0,"Brain","RNF19A","No",NA
"DAB2IP",0,0.325041619568684,0.144,0.056,0,"Brain","DAB2IP","No",NA
"TAB2",0,0.324015901654135,0.159,0.061,0,"Brain","TAB2","No",NA
"SOX18.1",0,0.323878416166613,0.27,0.123,0,"Brain","SOX18","No",NA
"TMEM50A",0,0.319908938955622,0.161,0.062,0,"Brain","TMEM50A","No",NA
"NCKAP1.1",0,0.317034491168401,0.256,0.111,0,"Brain","NCKAP1","No",NA
"FMNL3.1",0,0.316321955531818,0.233,0.103,0,"Brain","FMNL3","No",NA
"TPM4.1",0,0.315474157676062,0.395,0.214,0,"Brain","TPM4","No",NA
"SORBS1.1",0,0.314045525953687,0.278,0.128,0,"Brain","SORBS1","No",NA
"KPNA3.1",0,0.31359946489823,0.177,0.072,0,"Brain","KPNA3","No",NA
"PGRMC1",0,0.312924350602906,0.131,0.045,0,"Brain","PGRMC1","No",NA
"DMD",0,0.311912006053165,0.131,0.029,0,"Brain","DMD","No",NA
"PTMA.1",0,0.311687667149091,0.345,0.175,0,"Brain","PTMA","No",NA
"TEAD1.1",0,0.308068676848155,0.291,0.137,0,"Brain","TEAD1","No",NA
"ACTR2.1",0,0.307281146653628,0.262,0.122,0,"Brain","ACTR2","No",NA
"PRTG",0,0.306333683356767,0.125,0.044,0,"Brain","PRTG","No",NA
"MAN1A2.1",0,0.306173422127563,0.192,0.079,0,"Brain","MAN1A2","No",NA
"LATS2",0,0.303689200356055,0.14,0.05,0,"Brain","LATS2","No",NA
"KLF6.1",0,0.301696541420212,0.304,0.143,0,"Brain","KLF6","No",NA
"KLC1.1",0,0.299580336031484,0.186,0.079,0,"Brain","KLC1","No",NA
"EEA1.1",0,0.298952380105309,0.175,0.071,0,"Brain","EEA1","No",NA
